event_id,timestamp_start,timestamp_end,event_type,road_id,location_description,severity,duration_minutes,affected_lanes,response_team_dispatched,response_time_min,casualties,description,cause,weather_condition
EVT-00553,2024-03-09 08:17:00,2024-03-09 11:29:00,Pohon Tumbang,RD-0034,Jl. Jend. Gatot Subroto - Slipi,Moderate,192,3,0,0,0,Jalan rusak,Kendaraan mogok di jalan,Hujan Sedang
EVT-00554,2024-03-28 23:54:00,2024-03-29 05:14:00,Kemacetan Parah,RD-0006,Jl. MT Haryono - Cawang,Major,320,4,1,29,0,Festival jalanan,Insiden struktur jalan,Hujan Sedang
EVT-00555,2024-03-19 02:09:00,2024-03-19 08:07:00,Banjir,RD-0038,Jl. Gajah Mada - Mangga Dua,Moderate,358,3,0,0,0,Konvoi kendaraan resmi,Perbaikan saluran air,Hujan Ringan
EVT-00556,2024-02-28 01:29:00,2024-02-28 07:29:00,Jalan Ditutup,RD-0057,Jl. Jend. Sudirman - Semanggi,Minor,360,4,1,17,0,Kendaraan terguling,Kendaraan mogok di jalan,Hujan Sedang
EVT-00557,2024-02-04 11:30:00,2024-02-04 16:53:00,Pohon Tumbang,RD-0104,Jl. HR Rasuna Said - Casablanca,Critical,323,3,1,22,0,Kendaraan mogok di jalan,Kecelakaan tunggal,Hujan Lebat
EVT-00558,2024-03-20 13:51:00,2024-03-20 18:35:00,Kemacetan Parah,RD-0137,Jl. Raden Saleh - Salemba,Moderate,284,4,1,26,0,Drainase tersumbat,Kendaraan mogok di jalan,Hujan Lebat
EVT-00559,2024-03-20 20:44:00,2024-03-21 02:14:00,Konvoi,RD-0021,Jl. Jend. Gatot Subroto - Slipi,Minor,330,1,0,0,0,Kendaraan mogok di jalan,Bahan berbahaya tumpah,Hujan Lebat
EVT-00560,2024-03-01 20:25:00,2024-03-02 04:16:00,Banjir,RD-0097,Jl. Gatot Subroto - Kuningan,Major,471,1,1,6,0,Kecelakaan tunggal,Drainase tersumbat,Hujan Ringan
EVT-00561,2024-01-18 00:20:00,2024-01-18 05:37:00,Kemacetan Parah,RD-0052,Jl. Rasuna Said - Setiabudi,Critical,317,3,1,17,0,Kendaraan terguling,Festival jalanan,Hujan Ringan
EVT-00562,2024-02-08 15:40:00,2024-02-08 19:13:00,Konvoi,RD-0109,Jl. Jend. Gatot Subroto - Slipi,Minor,213,2,1,23,0,Jalan rusak,Insiden struktur jalan,Hujan Lebat
EVT-00563,2024-03-28 00:07:00,2024-03-29 18:31:00,Perbaikan Jalan,RD-0072,Jl. Casablanca - Kampung Melayu,Minor,2544,4,1,29,0,Perbaikan saluran air,Insiden struktur jalan,Cerah
EVT-00564,2024-01-20 13:47:00,2024-01-22 11:34:00,Perbaikan Jalan,RD-0036,Jl. Gatot Subroto - Kuningan,Moderate,2747,2,0,0,0,Bahan berbahaya tumpah,Insiden struktur jalan,Hujan Lebat
EVT-00565,2024-02-29 13:17:00,2024-02-29 15:25:00,Banjir,RD-0152,Jl. Asia Afrika - Gelora Bung Karno,Critical,128,4,1,43,0,Kecelakaan tunggal,Jalan rusak,Cerah
EVT-00566,2024-01-10 07:01:00,2024-01-10 13:37:00,Acara Khusus,RD-0062,Jl. Proklamasi - Menteng,Moderate,396,4,1,34,0,Pemasangan marka jalan,Kendaraan terguling,Hujan Ringan
EVT-00567,2024-02-04 01:15:00,2024-02-04 03:06:00,Kendaraan Mogok,RD-0105,Jl. Casablanca - Kampung Melayu,Moderate,111,4,1,35,0,Kecelakaan beruntun,Festival jalanan,Hujan Lebat
EVT-00568,2024-03-04 06:21:00,2024-03-04 11:08:00,Konvoi,RD-0158,Jl. Jend. Sudirman - Semanggi,Minor,287,3,1,30,0,Kecelakaan tabrakan belakang,Insiden struktur jalan,Hujan Lebat
EVT-00569,2024-03-22 14:16:00,2024-03-22 17:32:00,Jalan Ditutup,RD-0026,Jl. Raya Bogor - Cibubur,Critical,196,2,1,21,0,Curah hujan tinggi,Pemasangan marka jalan,Hujan Lebat
EVT-00570,2024-02-25 06:02:00,2024-02-25 10:54:00,Jalan Ditutup,RD-0176,Jl. Asia Afrika - Gelora Bung Karno,Major,292,2,1,26,0,Kendaraan mogok di jalan,Proyek perbaikan jalan,Hujan Lebat
EVT-00571,2024-01-05 07:03:00,2024-01-05 13:26:00,Acara Khusus,RD-0188,Jl. Hayam Wuruk - Harmoni,Moderate,383,1,1,19,0,Curah hujan tinggi,Pemasangan marka jalan,Hujan Ringan
EVT-00572,2024-03-28 08:48:00,2024-03-29 00:28:00,Perbaikan Jalan,RD-0073,Jl. Raya Bogor - Cibubur,Major,940,3,1,31,0,Jalan rusak,Festival jalanan,Hujan Lebat
EVT-00573,2024-01-09 14:17:00,2024-01-09 19:47:00,Banjir,RD-0017,Jl. Hayam Wuruk - Harmoni,Minor,330,2,0,0,0,Kendaraan terguling,Curah hujan tinggi,Cerah
EVT-00574,2024-02-04 09:18:00,2024-02-04 14:21:00,Protes/Unjuk Rasa,RD-0114,Jl. Hayam Wuruk - Harmoni,Moderate,303,1,1,29,0,Kendaraan mogok di jalan,Festival jalanan,Hujan Lebat
EVT-00575,2024-02-10 05:48:00,2024-02-10 07:48:00,Kendaraan Mogok,RD-0006,Jl. Rasuna Said - Setiabudi,Minor,120,1,1,37,0,Perbaikan saluran air,Kecelakaan tunggal,Hujan Ringan
EVT-00576,2024-03-19 06:54:00,2024-03-19 16:42:00,Acara Khusus,RD-0084,Jl. Asia Afrika - Gelora Bung Karno,Major,588,1,1,21,0,Kendaraan mogok di jalan,Kecelakaan tunggal,Hujan Lebat
EVT-00577,2024-01-08 21:48:00,2024-01-08 22:45:00,Kecelakaan,RD-0184,Jl. Asia Afrika - Gelora Bung Karno,Critical,57,1,1,22,0,Kecelakaan beruntun,Kecelakaan tabrakan belakang,Hujan Sedang
EVT-00578,2024-02-21 13:34:00,2024-02-21 15:17:00,Jalan Ditutup,RD-0051,Jl. MT Haryono - Cawang,Major,103,2,1,21,0,Kecelakaan beruntun,Kendaraan terguling,Hujan Lebat
EVT-00579,2024-01-18 01:30:00,2024-01-18 13:15:00,Acara Khusus,RD-0143,Jl. Thamrin - Monas,Major,705,3,1,45,0,Kendaraan terguling,Jalan rusak,Cerah
EVT-00580,2024-03-19 10:24:00,2024-03-19 12:23:00,Protes/Unjuk Rasa,RD-0175,Jl. Pemuda - Senen,Major,119,1,1,10,0,Insiden struktur jalan,Proyek perbaikan jalan,Hujan Lebat
EVT-00581,2024-01-30 23:16:00,2024-01-31 04:37:00,Pohon Tumbang,RD-0105,Jl. Raya Bogor - Cibubur,Major,321,2,1,10,0,Drainase tersumbat,Pemasangan marka jalan,Berawan
EVT-00582,2024-01-25 02:14:00,2024-01-25 03:36:00,Pohon Tumbang,RD-0067,Jl. Raden Saleh - Salemba,Major,82,3,1,25,0,Curah hujan tinggi,Kecelakaan tabrakan belakang,Cerah
EVT-00583,2024-02-24 16:07:00,2024-02-24 18:20:00,Kendaraan Mogok,RD-0200,Jl. Jend. Gatot Subroto - Slipi,Major,133,3,1,28,0,Kendaraan mogok di jalan,Kecelakaan beruntun,Hujan Lebat
EVT-00584,2024-03-10 17:21:00,2024-03-10 18:11:00,Kemacetan Parah,RD-0180,Jl. Satrio - Mega Kuningan,Minor,50,1,1,38,0,Jalan rusak,Bahan berbahaya tumpah,Hujan Ringan
EVT-00585,2024-01-02 08:23:00,2024-01-02 09:04:00,Pohon Tumbang,RD-0090,Jl. Diponegoro - Cikini,Major,41,2,1,11,0,Kendaraan mogok di jalan,Bahan berbahaya tumpah,Hujan Ringan
EVT-00586,2024-02-12 17:22:00,2024-02-12 18:40:00,Kecelakaan,RD-0064,Jl. Satrio - Mega Kuningan,Minor,78,1,1,12,2,Bahan berbahaya tumpah,Kendaraan mogok di jalan,Hujan Lebat
EVT-00587,2024-01-16 14:08:00,2024-01-16 18:11:00,Acara Khusus,RD-0169,Jl. Diponegoro - Cikini,Minor,243,3,1,43,0,Kecelakaan tunggal,Drainase tersumbat,Berawan
EVT-00588,2024-02-04 12:38:00,2024-02-04 16:44:00,Pohon Tumbang,RD-0037,Jl. MT Haryono - Cawang,Moderate,246,3,1,22,0,Kendaraan terguling,Kendaraan mogok di jalan,Cerah
EVT-00589,2024-03-09 19:10:00,2024-03-10 01:52:00,Acara Khusus,RD-0169,Jl. Gatot Subroto - Kuningan,Moderate,402,1,1,9,0,Kendaraan mogok di jalan,Drainase tersumbat,Berawan
EVT-00590,2024-02-17 17:52:00,2024-02-17 20:28:00,Kendaraan Mogok,RD-0163,Jl. MT Haryono - Cawang,Minor,156,3,0,0,0,Kecelakaan beruntun,Insiden struktur jalan,Hujan Sedang
EVT-00591,2024-03-15 07:26:00,2024-03-15 10:15:00,Kendaraan Mogok,RD-0114,Jl. Proklamasi - Menteng,Moderate,169,2,1,19,0,Proyek perbaikan jalan,Jalan rusak,Cerah
EVT-00592,2024-01-24 07:00:00,2024-01-24 11:50:00,Banjir,RD-0076,Jl. Jend. Gatot Subroto - Slipi,Major,290,3,1,33,0,Kecelakaan tunggal,Drainase tersumbat,Berawan
EVT-00593,2024-01-31 20:55:00,2024-01-31 22:14:00,Protes/Unjuk Rasa,RD-0098,Jl. Sudirman - Bundaran HI,Minor,79,2,1,32,0,Kecelakaan tabrakan belakang,Pemasangan marka jalan,Hujan Ringan
EVT-00594,2024-01-22 01:40:00,2024-01-22 04:24:00,Protes/Unjuk Rasa,RD-0023,Jl. KS Tubun - Slipi,Moderate,164,3,1,21,0,Konvoi kendaraan resmi,Festival jalanan,Cerah
EVT-00595,2024-03-17 23:15:00,2024-03-18 00:40:00,Kecelakaan,RD-0101,Jl. Raden Saleh - Salemba,Major,85,3,1,38,0,Kecelakaan beruntun,Pemasangan marka jalan,Cerah
EVT-00596,2024-03-08 16:22:00,2024-03-09 22:39:00,Perbaikan Jalan,RD-0166,Jl. Jend. Gatot Subroto - Slipi,Moderate,1817,1,1,42,0,Konvoi kendaraan resmi,Kendaraan terguling,Cerah
EVT-00597,2024-01-29 12:48:00,2024-01-29 17:08:00,Pohon Tumbang,RD-0144,Jl. Rasuna Said - Setiabudi,Major,260,1,1,41,0,Kecelakaan beruntun,Festival jalanan,Berawan
EVT-00598,2024-01-12 17:00:00,2024-01-12 19:44:00,Kecelakaan,RD-0193,Jl. Casablanca - Kampung Melayu,Minor,164,4,1,29,0,Festival jalanan,Perbaikan saluran air,Berawan
EVT-00599,2024-01-24 00:05:00,2024-01-24 07:25:00,Banjir,RD-0135,Jl. Casablanca - Kampung Melayu,Moderate,440,2,0,0,0,Kendaraan mogok di jalan,Kendaraan mogok di jalan,Hujan Ringan
EVT-00600,2024-01-18 00:38:00,2024-01-18 07:30:00,Acara Khusus,RD-0092,Jl. Pemuda - Senen,Major,412,1,1,38,0,Konvoi kendaraan resmi,Perbaikan saluran air,Hujan Lebat
EVT-00601,2024-02-10 06:43:00,2024-02-10 07:54:00,Konvoi,RD-0057,Jl. HR Rasuna Said - Casablanca,Major,71,2,1,27,0,Kendaraan mogok di jalan,Kendaraan mogok di jalan,Hujan Lebat
EVT-00602,2024-01-27 04:07:00,2024-01-27 05:40:00,Banjir,RD-0183,Jl. MT Haryono - Cawang,Minor,93,2,1,30,0,Perbaikan saluran air,Curah hujan tinggi,Cerah
EVT-00603,2024-02-21 15:39:00,2024-02-21 20:47:00,Pohon Tumbang,RD-0132,Jl. Jend. Gatot Subroto - Slipi,Major,308,3,1,20,0,Proyek perbaikan jalan,Kecelakaan beruntun,Hujan Sedang
EVT-00604,2024-02-04 12:45:00,2024-02-04 14:48:00,Kendaraan Mogok,RD-0194,Jl. Jend. Sudirman - Semanggi,Major,123,2,1,31,0,Konvoi kendaraan resmi,Curah hujan tinggi,Hujan Sedang
EVT-00605,2024-03-21 03:56:00,2024-03-21 06:40:00,Kendaraan Mogok,RD-0144,Jl. Sudirman - Bundaran HI,Major,164,1,1,10,0,Kendaraan terguling,Curah hujan tinggi,Hujan Ringan
EVT-00606,2024-03-31 05:19:00,2024-03-31 07:32:00,Acara Khusus,RD-0076,Jl. KS Tubun - Slipi,Moderate,133,2,0,0,0,Perbaikan saluran air,Bahan berbahaya tumpah,Hujan Ringan
EVT-00607,2024-02-23 23:50:00,2024-02-24 02:01:00,Kendaraan Mogok,RD-0106,Jl. Hayam Wuruk - Harmoni,Critical,131,1,1,29,0,Kendaraan mogok di jalan,Kecelakaan tabrakan belakang,Cerah
EVT-00608,2024-02-07 03:58:00,2024-02-07 08:57:00,Acara Khusus,RD-0020,Jl. Jend. Gatot Subroto - Slipi,Major,299,3,1,27,0,Kendaraan mogok di jalan,Festival jalanan,Berawan
EVT-00609,2024-01-18 17:30:00,2024-01-18 20:36:00,Kemacetan Parah,RD-0022,Jl. Casablanca - Kampung Melayu,Moderate,186,4,0,0,0,Kendaraan mogok di jalan,Curah hujan tinggi,Berawan
EVT-00610,2024-02-27 23:59:00,2024-02-28 03:06:00,Acara Khusus,RD-0036,Jl. Raden Saleh - Salemba,Moderate,187,1,0,0,0,Kendaraan terguling,Pemasangan marka jalan,Cerah
EVT-00611,2024-02-13 01:54:00,2024-02-13 04:00:00,Jalan Ditutup,RD-0045,Jl. Gajah Mada - Mangga Dua,Critical,126,4,1,16,0,Curah hujan tinggi,Jalan rusak,Cerah
EVT-00612,2024-02-26 06:44:00,2024-02-26 09:40:00,Kemacetan Parah,RD-0101,Jl. Kramat Raya - Senen,Moderate,176,2,1,23,0,Konvoi kendaraan resmi,Kendaraan mogok di jalan,Hujan Sedang
EVT-00613,2024-02-18 12:41:00,2024-02-18 14:31:00,Kecelakaan,RD-0047,Jl. Kramat Raya - Senen,Minor,110,3,1,24,1,Festival jalanan,Drainase tersumbat,Hujan Sedang
EVT-00614,2024-03-01 22:07:00,2024-03-01 23:56:00,Kendaraan Mogok,RD-0128,Jl. Satrio - Mega Kuningan,Major,109,3,1,6,0,Drainase tersumbat,Festival jalanan,Cerah
EVT-00615,2024-01-28 04:43:00,2024-01-28 07:15:00,Acara Khusus,RD-0041,Jl. Gajah Mada - Mangga Dua,Major,152,3,1,19,0,Jalan rusak,Kecelakaan tunggal,Cerah
EVT-00616,2024-03-05 02:20:00,2024-03-05 07:33:00,Konvoi,RD-0017,Jl. HR Rasuna Said - Casablanca,Minor,313,1,1,7,0,Kecelakaan tunggal,Perbaikan saluran air,Hujan Ringan
EVT-00617,2024-01-17 07:22:00,2024-01-17 09:10:00,Protes/Unjuk Rasa,RD-0056,Jl. Sudirman - Bundaran HI,Moderate,108,2,1,40,0,Proyek perbaikan jalan,Curah hujan tinggi,Berawan
EVT-00618,2024-01-26 18:53:00,2024-01-28 10:38:00,Perbaikan Jalan,RD-0152,Jl. Proklamasi - Menteng,Major,2385,2,1,43,0,Perbaikan saluran air,Kecelakaan beruntun,Hujan Ringan
EVT-00619,2024-01-05 14:13:00,2024-01-05 18:01:00,Banjir,RD-0060,Jl. Jend. Sudirman - Semanggi,Critical,228,3,1,6,0,Kecelakaan tabrakan belakang,Kecelakaan tabrakan belakang,Hujan Lebat
EVT-00620,2024-02-27 09:40:00,2024-02-27 12:04:00,Kendaraan Mogok,RD-0020,Jl. Satrio - Mega Kuningan,Critical,144,3,1,39,2,Kecelakaan tabrakan belakang,Bahan berbahaya tumpah,Hujan Lebat
EVT-00621,2024-03-17 11:56:00,2024-03-17 15:02:00,Kemacetan Parah,RD-0068,Jl. Diponegoro - Cikini,Moderate,186,2,1,42,0,Kecelakaan tabrakan belakang,Kendaraan terguling,Cerah
EVT-00622,2024-02-25 03:04:00,2024-02-25 09:46:00,Acara Khusus,RD-0022,Jl. Hayam Wuruk - Harmoni,Major,402,1,1,16,0,Curah hujan tinggi,Pemasangan marka jalan,Hujan Sedang
EVT-00623,2024-02-06 13:16:00,2024-02-06 15:19:00,Kemacetan Parah,RD-0029,Jl. Gajah Mada - Mangga Dua,Major,123,2,1,39,0,Festival jalanan,Kecelakaan beruntun,Hujan Ringan
EVT-00624,2024-01-01 08:56:00,2024-01-03 03:53:00,Perbaikan Jalan,RD-0081,Jl. Casablanca - Kampung Melayu,Moderate,2577,4,0,0,0,Kecelakaan tabrakan belakang,Proyek perbaikan jalan,Berawan
EVT-00625,2024-02-26 23:19:00,2024-02-27 04:17:00,Protes/Unjuk Rasa,RD-0067,Jl. Casablanca - Kampung Melayu,Minor,298,3,1,38,0,Kecelakaan beruntun,Proyek perbaikan jalan,Hujan Sedang
EVT-00626,2024-01-05 06:12:00,2024-01-05 10:45:00,Konvoi,RD-0199,Jl. Asia Afrika - Gelora Bung Karno,Critical,273,3,1,27,0,Curah hujan tinggi,Insiden struktur jalan,Hujan Lebat
EVT-00627,2024-02-24 12:39:00,2024-02-24 16:15:00,Protes/Unjuk Rasa,RD-0006,Jl. Raya Bogor - Cibubur,Moderate,216,3,0,0,0,Insiden struktur jalan,Konvoi kendaraan resmi,Hujan Lebat
EVT-00628,2024-03-21 13:44:00,2024-03-21 15:47:00,Konvoi,RD-0149,Jl. Satrio - Mega Kuningan,Major,123,1,1,26,0,Kecelakaan beruntun,Drainase tersumbat,Hujan Ringan
EVT-00629,2024-03-06 23:48:00,2024-03-07 01:07:00,Protes/Unjuk Rasa,RD-0031,Jl. Casablanca - Kampung Melayu,Critical,79,4,1,11,0,Kendaraan terguling,Kecelakaan tunggal,Hujan Ringan
EVT-00630,2024-02-07 07:40:00,2024-02-07 08:38:00,Kendaraan Mogok,RD-0104,Jl. Pemuda - Senen,Moderate,58,4,0,0,0,Pemasangan marka jalan,Kecelakaan tabrakan belakang,Cerah
EVT-00631,2024-02-26 21:01:00,2024-02-26 22:13:00,Banjir,RD-0192,Jl. Casablanca - Kampung Melayu,Major,72,2,1,36,0,Festival jalanan,Kecelakaan tunggal,Hujan Lebat
EVT-00632,2024-02-05 13:32:00,2024-02-05 14:17:00,Kendaraan Mogok,RD-0155,Jl. Sudirman - Bundaran HI,Minor,45,1,1,16,0,Kecelakaan tunggal,Curah hujan tinggi,Hujan Lebat
EVT-00633,2024-03-14 08:43:00,2024-03-14 10:04:00,Banjir,RD-0036,Jl. Hayam Wuruk - Harmoni,Moderate,81,3,1,33,0,Kecelakaan tunggal,Perbaikan saluran air,Berawan
EVT-00634,2024-01-22 08:24:00,2024-01-22 14:21:00,Jalan Ditutup,RD-0190,Jl. Raya Bogor - Cibubur,Minor,357,4,1,31,0,Konvoi kendaraan resmi,Konvoi kendaraan resmi,Hujan Ringan
EVT-00635,2024-01-04 09:42:00,2024-01-04 14:51:00,Konvoi,RD-0158,Jl. Diponegoro - Cikini,Moderate,309,4,1,39,0,Festival jalanan,Curah hujan tinggi,Hujan Ringan
EVT-00636,2024-03-01 00:20:00,2024-03-01 01:26:00,Kemacetan Parah,RD-0050,Jl. Thamrin - Monas,Minor,66,3,1,7,0,Jalan rusak,Jalan rusak,Berawan
EVT-00637,2024-03-11 02:11:00,2024-03-11 04:09:00,Protes/Unjuk Rasa,RD-0051,Jl. Raden Saleh - Salemba,Minor,118,1,1,38,0,Kecelakaan beruntun,Bahan berbahaya tumpah,Berawan
EVT-00638,2024-03-30 23:05:00,2024-03-31 02:44:00,Jalan Ditutup,RD-0049,Jl. Jend. Gatot Subroto - Slipi,Minor,219,2,1,40,0,Bahan berbahaya tumpah,Insiden struktur jalan,Hujan Lebat
EVT-00639,2024-01-25 08:00:00,2024-01-25 10:03:00,Kendaraan Mogok,RD-0161,Jl. Proklamasi - Menteng,Major,123,1,1,35,1,Bahan berbahaya tumpah,Kendaraan terguling,Berawan
EVT-00640,2024-02-16 04:32:00,2024-02-16 08:56:00,Kemacetan Parah,RD-0012,Jl. Gajah Mada - Mangga Dua,Major,264,4,1,16,0,Kecelakaan tunggal,Konvoi kendaraan resmi,Hujan Lebat
EVT-00641,2024-02-28 00:26:00,2024-02-28 04:39:00,Kemacetan Parah,RD-0053,Jl. Gatot Subroto - Kuningan,Moderate,253,2,1,21,0,Pemasangan marka jalan,Bahan berbahaya tumpah,Hujan Sedang
EVT-00642,2024-02-29 21:35:00,2024-02-29 23:22:00,Kecelakaan,RD-0104,Jl. Gajah Mada - Mangga Dua,Moderate,107,2,1,7,1,Drainase tersumbat,Bahan berbahaya tumpah,Hujan Sedang
EVT-00643,2024-02-11 04:40:00,2024-02-11 06:47:00,Jalan Ditutup,RD-0059,Jl. Hayam Wuruk - Harmoni,Moderate,127,2,1,39,0,Drainase tersumbat,Bahan berbahaya tumpah,Hujan Ringan
EVT-00644,2024-03-28 06:45:00,2024-03-28 12:07:00,Jalan Ditutup,RD-0097,Jl. Diponegoro - Cikini,Minor,322,2,1,18,0,Festival jalanan,Insiden struktur jalan,Berawan
EVT-00645,2024-03-23 01:58:00,2024-03-23 04:08:00,Kecelakaan,RD-0080,Jl. Jend. Sudirman - Semanggi,Minor,130,3,1,7,0,Jalan rusak,Curah hujan tinggi,Hujan Sedang
EVT-00646,2024-02-17 05:17:00,2024-02-17 07:33:00,Kecelakaan,RD-0095,Jl. Gajah Mada - Mangga Dua,Major,136,4,1,15,0,Kecelakaan tabrakan belakang,Festival jalanan,Berawan
EVT-00647,2024-01-15 14:39:00,2024-01-15 15:46:00,Kemacetan Parah,RD-0185,Jl. Raya Bogor - Cibubur,Moderate,67,3,0,0,0,Kecelakaan tabrakan belakang,Curah hujan tinggi,Hujan Sedang
EVT-00648,2024-02-07 17:24:00,2024-02-07 21:25:00,Pohon Tumbang,RD-0014,Jl. Kramat Raya - Senen,Moderate,241,4,0,0,0,Pemasangan marka jalan,Kendaraan mogok di jalan,Hujan Lebat
EVT-00649,2024-03-19 02:14:00,2024-03-19 03:21:00,Jalan Ditutup,RD-0057,Jl. KS Tubun - Slipi,Major,67,1,1,9,0,Konvoi kendaraan resmi,Kendaraan terguling,Hujan Lebat
EVT-00650,2024-01-24 20:38:00,2024-01-24 23:57:00,Konvoi,RD-0154,Jl. Diponegoro - Cikini,Critical,199,2,1,12,0,Perbaikan saluran air,Proyek perbaikan jalan,Berawan
EVT-00651,2024-02-01 18:04:00,2024-02-01 23:56:00,Protes/Unjuk Rasa,RD-0125,Jl. Rasuna Said - Setiabudi,Critical,352,1,1,8,0,Pemasangan marka jalan,Bahan berbahaya tumpah,Hujan Lebat
EVT-00652,2024-02-08 22:13:00,2024-02-09 03:41:00,Pohon Tumbang,RD-0108,Jl. Pemuda - Senen,Major,328,2,1,44,0,Curah hujan tinggi,Festival jalanan,Hujan Ringan
EVT-00653,2024-02-02 21:16:00,2024-02-03 01:38:00,Pohon Tumbang,RD-0034,Jl. Diponegoro - Cikini,Moderate,262,2,0,0,0,Perbaikan saluran air,Kendaraan terguling,Cerah
EVT-00654,2024-01-03 09:56:00,2024-01-03 15:14:00,Jalan Ditutup,RD-0026,Jl. KS Tubun - Slipi,Major,318,4,1,25,0,Kendaraan mogok di jalan,Kecelakaan tunggal,Hujan Ringan
EVT-00655,2024-02-28 11:05:00,2024-02-28 11:42:00,Kecelakaan,RD-0119,Jl. HR Rasuna Said - Casablanca,Moderate,37,1,1,21,0,Kecelakaan beruntun,Insiden struktur jalan,Berawan
EVT-00656,2024-01-27 05:05:00,2024-01-27 14:32:00,Banjir,RD-0007,Jl. Thamrin - Monas,Critical,567,3,1,34,0,Drainase tersumbat,Bahan berbahaya tumpah,Hujan Ringan
EVT-00657,2024-03-22 01:41:00,2024-03-22 05:26:00,Pohon Tumbang,RD-0084,Jl. MT Haryono - Cawang,Moderate,225,3,1,29,0,Curah hujan tinggi,Bahan berbahaya tumpah,Hujan Sedang
EVT-00658,2024-02-17 10:48:00,2024-02-17 15:22:00,Protes/Unjuk Rasa,RD-0111,Jl. Jend. Gatot Subroto - Slipi,Moderate,274,3,1,16,0,Proyek perbaikan jalan,Bahan berbahaya tumpah,Hujan Sedang
EVT-00659,2024-02-28 13:25:00,2024-02-28 14:46:00,Jalan Ditutup,RD-0028,Jl. Diponegoro - Cikini,Major,81,4,1,37,0,Konvoi kendaraan resmi,Insiden struktur jalan,Hujan Ringan
EVT-00660,2024-03-16 19:29:00,2024-03-16 23:27:00,Pohon Tumbang,RD-0098,Jl. Jend. Gatot Subroto - Slipi,Major,238,3,1,5,0,Kendaraan terguling,Insiden struktur jalan,Hujan Ringan
EVT-00661,2024-01-28 01:44:00,2024-01-28 03:30:00,Pohon Tumbang,RD-0017,Jl. Pemuda - Senen,Moderate,106,1,0,0,0,Curah hujan tinggi,Jalan rusak,Hujan Lebat
EVT-00662,2024-03-06 04:14:00,2024-03-06 06:03:00,Kemacetan Parah,RD-0136,Jl. Asia Afrika - Gelora Bung Karno,Moderate,109,2,1,33,0,Festival jalanan,Kecelakaan tunggal,Cerah
EVT-00663,2024-02-04 09:04:00,2024-02-04 19:51:00,Acara Khusus,RD-0075,Jl. Raya Bogor - Cibubur,Moderate,647,4,0,0,0,Pemasangan marka jalan,Pemasangan marka jalan,Hujan Ringan
EVT-00664,2024-03-05 16:09:00,2024-03-05 17:33:00,Kecelakaan,RD-0080,Jl. Diponegoro - Cikini,Moderate,84,4,0,0,0,Kecelakaan tabrakan belakang,Kecelakaan tunggal,Berawan
EVT-00665,2024-03-31 17:00:00,2024-03-31 17:34:00,Protes/Unjuk Rasa,RD-0097,Jl. Raya Bogor - Cibubur,Minor,34,2,1,43,0,Insiden struktur jalan,Insiden struktur jalan,Hujan Lebat
EVT-00666,2024-02-04 18:01:00,2024-02-04 20:02:00,Kecelakaan,RD-0173,Jl. Proklamasi - Menteng,Major,121,3,1,42,3,Insiden struktur jalan,Proyek perbaikan jalan,Berawan
EVT-00667,2024-01-06 18:03:00,2024-01-06 18:47:00,Kendaraan Mogok,RD-0092,Jl. Casablanca - Kampung Melayu,Moderate,44,1,1,39,0,Konvoi kendaraan resmi,Insiden struktur jalan,Hujan Lebat
EVT-00668,2024-01-18 01:06:00,2024-01-18 01:51:00,Kecelakaan,RD-0063,Jl. Jend. Gatot Subroto - Slipi,Major,45,4,1,36,0,Curah hujan tinggi,Kendaraan mogok di jalan,Cerah
EVT-00669,2024-02-10 13:15:00,2024-02-10 18:10:00,Konvoi,RD-0071,Jl. Jend. Sudirman - Semanggi,Major,295,2,1,24,0,Kecelakaan beruntun,Proyek perbaikan jalan,Berawan
EVT-00670,2024-01-13 08:17:00,2024-01-13 11:37:00,Protes/Unjuk Rasa,RD-0141,Jl. Raden Saleh - Salemba,Moderate,200,1,1,42,0,Kecelakaan tabrakan belakang,Kecelakaan beruntun,Cerah
EVT-00671,2024-01-13 14:44:00,2024-01-13 20:14:00,Banjir,RD-0084,Jl. Satrio - Mega Kuningan,Critical,330,2,1,27,0,Pemasangan marka jalan,Festival jalanan,Hujan Lebat
EVT-00672,2024-02-01 01:43:00,2024-02-02 01:49:00,Perbaikan Jalan,RD-0037,Jl. Raden Saleh - Salemba,Moderate,1446,1,0,0,0,Konvoi kendaraan resmi,Insiden struktur jalan,Cerah
EVT-00673,2024-03-28 12:43:00,2024-03-28 15:02:00,Protes/Unjuk Rasa,RD-0058,Jl. Raden Saleh - Salemba,Minor,139,4,1,6,0,Perbaikan saluran air,Kecelakaan tunggal,Hujan Ringan
EVT-00674,2024-02-11 10:28:00,2024-02-11 14:26:00,Banjir,RD-0136,Jl. Jend. Sudirman - Semanggi,Major,238,1,1,11,0,Jalan rusak,Drainase tersumbat,Hujan Lebat
EVT-00675,2024-02-29 16:07:00,2024-02-29 19:09:00,Konvoi,RD-0077,Jl. Satrio - Mega Kuningan,Major,182,4,1,16,0,Kecelakaan beruntun,Kecelakaan tunggal,Berawan
EVT-00676,2024-03-26 04:01:00,2024-03-26 05:39:00,Kemacetan Parah,RD-0112,Jl. Rasuna Said - Setiabudi,Major,98,4,1,18,0,Proyek perbaikan jalan,Drainase tersumbat,Hujan Ringan
